game_play,gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,game_id,play_id,posteam,defteam,home_team,away_team,ep,wp,epa,wpa,yardline_100,yards_gained,air_yards,yards_after_catch,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,frame.id,x,y,snap_frame,snap_x,snap_y,end_frame,end_x,end_y,target_x
2017091004_3705,2017091004,3705,4,09:33:00,2,10,DET,ARI,10,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",15,17,21,17,FALSE,FALSE,NA,NA,10,C,0,10,"(9:33) (No Huddle, Shotgun) M.Stafford pass short left to K.Golladay for 10 yards, TOUCHDOWN.",2017091004,3705,DET,ARI,DET,ARI,4.6877187240708444,0.6386184987475632,2.3122812759291556,0.09374102984447197,10,10,10,0,00-0026498,M.Stafford,00-0033932,K.Golladay,57,112.15,46.12,15,99.34,23.98,75,117.55,55,120
2017091004_3778,2017091004,3778,4,09:27:00,1,10,ARI,ARI,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",21,17,21,17,FALSE,FALSE,NA,NA,11,C,13,24,(9:27) (Shotgun) C.Palmer pass short left to A.Ellington to ARZ 49 for 24 yards (J.Davis).,2017091004,3778,ARI,DET,DET,ARI,0.9895751555594738,0.3135794418287584,1.7964724840177244,0.0721807226162291,75,24,11,13,00-0021429,C.Palmer,00-0030287,A.Ellington,47,78.43,19.52,15,85.04,26.9,86,60.08,19.89,0
2017091004_3824,2017091004,3824,4,08:43:00,2,10,ARI,ARI,49,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB",21,17,21,17,FALSE,FALSE,NA,NA,-4,C,6,2,(8:43) C.Palmer pass short left to K.Williams to DET 49 for 2 yards (T.Whitehead; J.Ledbetter).,2017091004,3824,ARI,DET,DET,ARI,2.237277624907935,0.3628856121352191,-0.5945591296781221,-0.02681187914237415,51,2,-4,6,00-0021429,C.Palmer,00-0030117,K.Williams,49,65.07,10.37,15,61.31,24.35,77,58.2,11.63,0
2017091004_3983,2017091004,3983,4,05:55:00,1,10,DET,DET,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",21,17,21,17,FALSE,FALSE,NA,NA,10,C,4,14,"(5:55) (No Huddle, Shotgun) M.Stafford pass short left to G.Tate to ARZ 46 for 14 yards (T.Branch).",2017091004,3983,DET,ARI,DET,ARI,1.9181279364295873,0.8082482300221661,0.8316725013447068,0.04107183603821929,60,14,10,4,00-0026498,M.Stafford,00-0027891,G.Tate,74,58.24,46.38,15,49.64,29.89,97,64.95,51.47,120
2017091004_4028,2017091004,4028,4,04:22:00,2,9,DET,ARI,45,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,4,"3 DL, 3 LB, 5 DB",21,17,27,17,FALSE,FALSE,NA,NA,44,C,1,45,"(4:22) M.Stafford pass deep middle to K.Golladay for 45 yards, TOUCHDOWN.",2017091004,4028,DET,ARI,DET,ARI,2.281479761589938,0.8497259990252708,4.718520238410062,0.09702298280034327,45,45,44,1,00-0026498,M.Stafford,00-0033932,K.Golladay,78,106.16,17.72,15,64.71,24.54,93,113.65,16.63,120
2017091004_4148,2017091004,4148,4,04:03:00,1,10,ARI,ARI,25,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB",35,17,35,17,TRUE,FALSE,NA,NA,11,C,0,26,"(4:03) (Shotgun) C.Palmer pass short middle to J.Gresham to ARZ 36 for 11 yards (J.Davis). PENALTY on DET-J.Davis, Unnecessary Roughness, 15 yards, enforced at ARZ 36.",2017091004,4148,ARI,DET,DET,ARI,0.7425779203124231,0.014356783390162785,1.6491280457852584,0.005699435068116005,75,11,11,0,00-0021429,C.Palmer,00-0027873,J.Gresham,51,77.79,29.04,15,85.25,25.93,79,74.15,28.63,0
2017091004_4183,2017091004,4183,4,03:55:00,1,10,ARI,DET,49,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB",35,17,35,17,FALSE,FALSE,NA,NA,5,C,6,11,(3:55) (Shotgun) C.Palmer pass short right to A.Ellington to DET 38 for 11 yards (M.Killebrew).,2017091004,4183,ARI,DET,DET,ARI,2.3917059660976814,0.02005621845827879,0.5941348499262809,-5.585567323263228e-4,49,11,5,6,00-0021429,C.Palmer,00-0030287,A.Ellington,39,54.7,34.62,15,60.03,30.12,63,47.44,24.94,0
2017091004_4207,2017091004,4207,4,03:31:00,1,10,ARI,DET,38,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",35,17,35,17,FALSE,FALSE,NA,NA,6,C,1,7,"(3:31) (No Huddle, Shotgun) C.Palmer pass short middle to L.Fitzgerald to DET 31 for 7 yards (A.Robinson).",2017091004,4207,ARI,DET,DET,ARI,2.9858408160239622,0.019497661725952468,0.21770969665226136,-0.0025616844756070484,38,7,6,1,00-0021429,C.Palmer,00-0022921,L.Fitzgerald,56,42.87,25.88,15,49.14,25.8,86,39.97,21.51,0
2017091004_4298,2017091004,4298,4,02:52:00,3,13,ARI,DET,41,SHOTGUN,"1 RB, 0 TE, 4 WR",4,4,"4 DL, 1 LB, 6 DB",35,17,35,17,FALSE,FALSE,NA,NA,11,C,0,11,(2:52) (Shotgun) C.Palmer pass short left to J.Nelson to DET 30 for 11 yards (D.Hayden) [J.Valoaga].,2017091004,4298,ARI,DET,DET,ARI,1.5491689735770564,0.009919809989233329,-0.16711888540022657,-0.0026309539417151556,41,11,11,0,00-0021429,C.Palmer,00-0032112,J.Nelson,59,39.44,11.02,15,51.18,23.6,75,41.5,8.97,0
2017091004_4382,2017091004,4382,4,02:16:00,2,10,ARI,DET,28,SHOTGUN,"1 RB, 0 TE, 4 WR",4,3,"4 DL, 1 LB, 6 DB",35,17,35,17,FALSE,FALSE,NA,NA,9,C,0,9,(2:16) (Shotgun) C.Palmer pass short middle to J.Nelson to DET 19 for 9 yards (J.Davis).,2017091004,4382,ARI,DET,DET,ARI,2.8995226293757232,0.009641200808772076,0.41990952155030525,-9.817480474100353e-4,28,9,9,0,00-0021429,C.Palmer,00-0032112,J.Nelson,49,28.73,33.27,15,38.29,30.13,67,27.95,31.14,0
2017091004_4423,2017091004,4423,4,02:00:00,3,1,ARI,DET,19,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",35,17,35,17,FALSE,FALSE,NA,NA,5,C,0,5,(2:00) (Shotgun) C.Palmer pass short left to L.Fitzgerald to DET 14 for 5 yards (J.Davis).,2017091004,4423,ARI,DET,DET,ARI,3.3194321509260285,0.008659452761362041,0.21978302513615544,-0.0012375956219743802,19,5,5,0,00-0021429,C.Palmer,00-0022921,L.Fitzgerald,50,24.55,22.89,15,28.47,30.05,69,26.11,16.01,0
2017091004_4480,2017091004,4480,4,01:38:00,1,1,ARI,DET,1,SHOTGUN,"1 RB, 0 TE, 4 WR",6,5,"4 DL, 2 LB, 5 DB",35,17,35,23,FALSE,FALSE,NA,NA,1,C,0,1,"(1:38) (Shotgun) C.Palmer pass short left to J.Nelson for 1 yard, TOUCHDOWN.",2017091004,4480,ARI,DET,DET,ARI,5.908032731202263,0.012504092920287717,1.0919672687977373,0.002643476000491498,1,1,1,0,00-0021429,C.Palmer,00-0032112,J.Nelson,48,7.21,12.59,15,11.08,24.44,60,2.39,5.26,0
2017090700_94,2017090700,94,1,14:49:00,2,10,NE,NE,27,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,3,"2 DL, 3 LB, 6 DB",0,0,0,0,FALSE,FALSE,NA,NA,1,C,7,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,2017090700,94,NE,KC,NE,KC,0.2453272549701988,0.4840546393929179,0.8168471180335375,0.02595520478047958,73,8,1,7,00-0019596,T.Brady,00-0030288,R.Burkhead,56,82.37,43.87,15,83,29.63,89,70.4,56.07,0
2017090700_160,2017090700,160,1,13:26:00,2,7,NE,NE,46,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 3 LB, 6 DB",0,0,0,0,FALSE,FALSE,NA,NA,18,C,1,19,"(13:26) (No Huddle, Shotgun) T.Brady pass deep left to B.Cooks to KC 35 for 19 yards (P.Gaines).",2017090700,160,NE,KC,NE,KC,2.1935925173269255,0.5469750060114269,1.625825024154088,0.0542434501537451,54,19,18,1,00-0019596,T.Brady,00-0031236,B.Cooks,53,71.07,26.5,15,63.67,26.53,74,46.3,4,0
2017090700_210,2017090700,210,1,12:35:00,2,5,NE,KC,30,EMPTY,"1 RB, 1 TE, 3 WR",6,3,"2 DL, 3 LB, 6 DB",0,0,0,0,FALSE,FALSE,NA,NA,6,C,10,16,"(12:35) (No Huddle, Shotgun) T.Brady pass short left to D.Amendola pushed ob at KC 14 for 16 yards (P.Gaines).",2017090700,210,NE,KC,NE,KC,3.8060287406697024,0.6020242314217706,0.7622874291496546,0.026766813266722034,30,16,6,10,00-0019596,T.Brady,00-0026035,D.Amendola,45,46.83,23.9,15,39.7,24.3,77,27,0.77,0
2017090700_449,2017090700,449,1,11:55:00,2,10,NE,KC,32,EMPTY,"1 RB, 1 TE, 3 WR",5,3,"2 DL, 3 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,2,C,1,3,(11:55) (Shotgun) T.Brady pass short left to J.White to KC 29 for 3 yards (R.Parker).,2017090700,449,NE,KC,NE,KC,3.4850349242166665,0.8125555865285926,-0.4901627812879612,-0.010610213007309022,32,3,2,1,00-0019596,T.Brady,00-0031062,J.White,42,39.1,14.2,15,42.13,23.9,65,38.83,16.77,0
2017090700_629,2017090700,629,1,09:49:00,3,6,NE,KC,15,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 3 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,5,C,0,5,(9:49) (Shotgun) T.Brady pass short middle to D.Amendola to KC 10 for 5 yards (R.Parker). measurement,2017090700,629,NE,KC,NE,KC,3.551993097545883,0.8167071599445221,-0.7016428175306846,-0.01599985685823535,15,5,5,0,00-0019596,T.Brady,00-0026035,D.Amendola,37,19.6,23.27,15,25.1,23.6,59,20,20.23,0
2017090700_724,2017090700,724,1,08:05:00,1,10,KC,KC,23,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 2 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,1,C,13,14,(8:05) (Shotgun) A.Smith pass short left to T.Hill ran ob at KC 37 for 14 yards.,2017090700,724,KC,NE,NE,KC,0.7409559459719284,0.29178543324072664,1.288615712028649,0.043598396626742586,77,14,1,13,00-0023436,A.Smith,00-0033040,T.Hill,49,34.17,35.03,15,32.8,28.17,88,49.47,58.63,120
2017090700_748,2017090700,748,1,07:38:00,1,10,KC,KC,37,PISTOL,"1 RB, 3 TE, 1 WR",7,4,"3 DL, 2 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,4,C,4,8,(7:38) (Shotgun) A.Smith pass short left to D.Harris pushed ob at KC 45 for 8 yards (D.McCourty).,2017090700,748,KC,NE,NE,KC,2.0295716580005774,0.33538382986746923,0.7459058903634563,0.025988277799821546,63,8,4,4,00-0023436,A.Smith,00-0030155,D.Harris,70,50.17,52,15,46.5,29.4,95,60.07,54.07,120
2017090700_777,2017090700,777,1,07:05:00,2,2,KC,KC,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 2 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,-1,C,6,5,(7:05) (Shotgun) A.Smith pass short left to K.Hunt pushed ob at 50 for 5 yards (M.Butler).,2017090700,777,KC,NE,NE,KC,2.7754775483640337,0.3613721076672908,0.25061806818403465,0.008865992743610274,55,5,-1,6,00-0023436,A.Smith,00-0033923,K.Hunt,42,53.73,45.47,15,54.87,29.87,74,66.83,56.33,120
2017090700_822,2017090700,822,1,05:51:00,2,1,KC,NE,41,SHOTGUN,"0 RB, 1 TE, 4 WR",6,1,"3 DL, 2 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,1,C,2,3,(5:51) (Shotgun) A.Smith pass short middle to A.Wilson to NE 38 for 3 yards (M.Brown).,2017090700,822,KC,NE,NE,KC,3.9160440523374227,0.39978255714777794,-0.182511493259792,-0.006947538365613792,41,3,1,2,00-0023436,A.Smith,00-0030669,A.Wilson,36,68.83,26.4,15,69.63,23.8,63,72.13,26.8,120
2017090700_846,2017090700,846,1,05:13:00,1,10,KC,NE,38,SHOTGUN,"0 RB, 1 TE, 4 WR",6,3,"3 DL, 2 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,11,C,0,11,(5:13) (Shotgun) A.Smith pass short middle to T.Hill to NE 27 for 11 yards (P.Chung).,2017090700,846,KC,NE,NE,KC,3.7335325590776307,0.39283501878216415,0.4765585451761325,0.013589429981188728,38,11,11,0,00-0023436,A.Smith,00-0033040,T.Hill,55,83.07,22.23,15,71.4,26.47,71,83.17,24.97,120
2017090700_870,2017090700,870,1,04:31:00,1,10,KC,NE,27,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",7,0,7,0,FALSE,FALSE,NA,NA,2,C,16,18,(4:31) (Shotgun) A.Smith pass short right to C.Conley pushed ob at NE 9 for 18 yards (K.Van Noy).,2017090700,870,KC,NE,NE,KC,4.210091104253763,0.4064244487633529,1.0055919998322702,0.029446021148217427,27,18,2,16,00-0023436,A.Smith,00-0032128,C.Conley,49,85.27,14.17,15,82.8,24.03,88,105.27,-2.6,120
2017090700_938,2017090700,938,1,03:10:00,3,7,KC,NE,7,SHOTGUN,"1 RB, 2 TE, 2 WR",6,3,"3 DL, 2 LB, 6 DB",7,0,7,6,FALSE,FALSE,NA,NA,7,C,0,7,"(3:10) (Shotgun) A.Smith pass short right to D.Harris for 7 yards, TOUCHDOWN.",2017090700,938,KC,NE,NE,KC,4.287586786318101,0.4027288522069236,2.7124132136818986,0.08023158982432455,7,7,7,0,00-0023436,A.Smith,00-0030155,D.Harris,50,112.83,17,15,102.37,24.03,62,111.63,17.4,120
2017090700_1025,2017090700,1025,1,02:32:00,2,7,NE,NE,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB",7,7,7,7,FALSE,FALSE,NA,NA,24,C,3,27,"(2:32) (Shotgun) T.Brady pass deep middle to D.Amendola to KC 45 for 27 yards (R.Parker, E.Berry).",2017090700,1025,NE,KC,NE,KC,0.7342771441518303,0.5039260424210551,2.6271395872821657,0.08038350698812169,72,27,24,3,00-0019596,T.Brady,00-0026035,D.Amendola,62,58.5,30.07,15,82.37,27.67,87,55.67,25.13,0
2017090700_1049,2017090700,1049,1,02:05:00,1,10,NE,KC,45,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,3,"2 DL, 3 LB, 6 DB",7,7,7,7,FALSE,FALSE,NA,NA,1,C,14,15,(2:05) (No Huddle) T.Brady pass short middle to B.Cooks ran ob at KC 30 for 15 yards.,2017090700,1049,NE,KC,NE,KC,3.361416731433996,0.5843095494091768,0.7363465217143617,0.023098756776000706,45,15,1,14,00-0019596,T.Brady,00-0031236,B.Cooks,46,53.23,28.83,12,54.9,24.4,94,36.07,58.27,0
2017090700_1397,2017090700,1397,2,12:09:00,3,2,NE,NE,26,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"3 DL, 3 LB, 5 DB",10,7,10,7,FALSE,FALSE,NA,NA,7,C,15,22,(12:09) (Shotgun) T.Brady pass short left to D.Amendola to NE 48 for 22 yards (T.Mitchell).,2017090700,1397,NE,KC,NE,KC,0.4802394803373218,0.5817695877002542,2.3654761332070997,0.08645636263887269,74,22,7,15,00-0019596,T.Brady,00-0026035,D.Amendola,50,42,46.6,15,36.03,23.77,94,59.2,53.27,120
2017090700_1464,2017090700,1464,2,10:44:00,3,10,NE,NE,48,EMPTY,"2 RB, 1 TE, 2 WR",5,3,"1 DL, 4 LB, 6 DB",10,7,10,7,FALSE,FALSE,NA,NA,14,C,2,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,2017090700,1464,NE,KC,NE,KC,1.3891889483576472,0.6188151329156218,2.3260206688530918,0.0867626037719913,52,16,14,2,00-0019596,T.Brady,00-0027656,R.Gronkowski,65,70.93,16.3,15,57.87,23.83,91,74.23,6.73,120
2017090700_1993,2017090700,1993,2,02:07:00,2,7,KC,KC,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,3,C,6,9,"(2:07) (Shotgun) A.Smith pass short middle to A.Wilson to KC 20 for 9 yards (A.Butler, C.Marsh).",2017090700,1993,KC,NE,NE,KC,-0.2631643516080915,0.1808965167846673,0.6250956626324209,0.014241010511873348,89,9,3,6,00-0023436,A.Smith,00-0030669,A.Wilson,60,94.97,24.77,15,98.93,29.87,92,89.27,33.1,0
2017090700_2034,2017090700,2034,2,02:00:00,1,10,KC,KC,20,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,13,C,1,14,(2:00) (Shotgun) A.Smith pass short left to T.Kelce to KC 34 for 14 yards (D.McCourty).,2017090700,2034,KC,NE,NE,KC,0.3619313110243294,0.19513752729654066,0.8592136351866291,0.015864540227287782,80,14,13,1,00-0023436,A.Smith,00-0030506,T.Kelce,56,76.47,17.07,15,91,30,68,74.9,12.03,0
2017090700_2058,2017090700,2058,2,01:33:00,1,10,KC,KC,34,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,6,C,7,13,"(1:33) (No Huddle, Shotgun) A.Smith pass short right to A.Wilson pushed ob at KC 47 for 13 yards (E.Rowe).",2017090700,2058,KC,NE,NE,KC,1.2211449462109585,0.21100206752382844,0.5771217897964547,0.01572836231249533,66,13,6,7,00-0023436,A.Smith,00-0030669,A.Wilson,51,69.93,43.3,15,78.03,24.03,91,61.7,52.47,0
2017090700_2125,2017090700,2125,2,00:57:00,3,3,KC,NE,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,11,C,1,12,(:57) (Shotgun) A.Smith pass short middle to T.Hill to NE 34 for 12 yards (D.McCourty) [D.Wise].,2017090700,2125,KC,NE,NE,KC,1.6080368244342464,0.2210123585520897,0.9266470652374332,0.02996663990411705,46,12,11,1,00-0023436,A.Smith,00-0033040,T.Hill,62,43.23,36.07,15,55.83,26.93,90,44.4,33.73,0
2017090700_2166,2017090700,2166,2,00:49:00,1,10,KC,NE,34,EMPTY,"1 RB, 1 TE, 3 WR",5,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,1,C,3,4,(:49) (Shotgun) A.Smith pass short right to C.West pushed ob at NE 30 for 4 yards (D.Hightower).,2017090700,2166,KC,NE,NE,KC,2.5346838896716797,0.25097899845620675,-0.034219269561513777,-0.001090703591922787,34,4,1,3,00-0023436,A.Smith,00-0030668,C.West,43,43.07,49.6,15,44.03,29.67,66,33.6,58.2,0
2017090700_2190,2017090700,2190,2,00:45:00,2,6,KC,NE,30,EMPTY,"1 RB, 1 TE, 3 WR",4,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,2,C,-1,1,(:45) (Shotgun) A.Smith pass short right to A.Wilson pushed ob at NE 29 for 1 yard (M.Butler).,2017090700,2190,KC,NE,NE,KC,2.500464620110166,0.24988829486428396,-0.3494673140038995,-0.010626223521285172,30,1,2,-1,00-0023436,A.Smith,00-0030669,A.Wilson,58,37.53,40.5,15,39.93,29.73,96,37.7,54.57,0
2017090700_2219,2017090700,2219,2,00:37:00,3,5,KC,NE,29,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,8,C,0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,2017090700,2219,KC,NE,NE,KC,2.1509973061062664,0.2392620713429988,0.8746550967767481,0.02699187393251698,29,8,8,0,00-0023436,A.Smith,00-0033040,T.Hill,71,30.03,35.53,15,39.07,29.87,113,24.53,59.1,0
2017090700_2276,2017090700,2276,2,00:23:00,1,1,KC,NE,1,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,-3,C,1,-2,(:23) (Shotgun) A.Smith pass short right to D.Thomas to NE 3 for -2 yards (D.McCourty).,2017090700,2276,KC,NE,NE,KC,5.743559478103609,0.35981232171196037,-1.2685683302995363,-0.04126816478471984,1,-2,-3,1,00-0023436,A.Smith,00-0031060,D.Thomas,37,12.93,39.2,15,12.73,23.93,74,14.23,40.43,0
2017090700_2317,2017090700,2317,2,00:17:00,2,3,KC,NE,3,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 2 LB, 6 DB",17,7,17,13,FALSE,FALSE,NA,NA,0,C,3,3,"(:17) (Shotgun) A.Smith pass short left to K.Hunt for 3 yards, TOUCHDOWN.",2017090700,2317,KC,NE,NE,KC,4.474991147804072,0.31854415692724053,2.5250088521959277,0.0866858386604542,3,3,0,3,00-0023436,A.Smith,00-0033923,K.Hunt,44,12.73,17.67,15,14.5,29.93,71,4.27,3.17,0
2017090700_2495,2017090700,2495,3,13:57:00,1,20,KC,KC,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7,1,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,-3,C,10,7,(13:57) (Shotgun) A.Smith pass short middle to T.Kelce pushed ob at KC 32 for 7 yards (D.McCourty).,2017090700,2495,KC,NE,NE,KC,0.44215685257036896,0.40803389421078395,0.18782989942366024,0.00511841332614521,75,7,-3,10,00-0023436,A.Smith,00-0030506,T.Kelce,34,86.1,31.83,15,86.43,29.93,113,73.97,-2.03,0
2017090700_2524,2017090700,2524,3,13:21:00,2,13,KC,KC,32,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,3,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,-6,C,14,8,"(13:21) A.Smith pass short right to K.Hunt to KC 40 for 8 yards (S.Gilmore, D.McCourty).",2017090700,2524,KC,NE,NE,KC,0.6299867519940292,0.41315230753692916,0.3239947044475673,0.009310419152682825,68,8,-6,14,00-0023436,A.Smith,00-0033923,K.Hunt,52,83.13,40.83,15,78.53,23.57,93,70.3,44.67,0
2017090700_2548,2017090700,2548,3,12:34:00,3,5,KC,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,2,C,2,4,(12:34) (Shotgun) A.Smith pass short right to T.Hill to KC 44 for 4 yards (M.Butler).,2017090700,2548,KC,NE,NE,KC,0.9539814564415965,0.422462726689612,-0.9500793965549528,-0.03306490797676265,60,4,2,2,00-0023436,A.Smith,00-0033040,T.Hill,45,66.3,36.77,15,70.5,29.5,69,65.7,44.17,0
2017090700_2613,2017090700,2613,3,11:46:00,2,10,NE,NE,17,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"1 DL, 4 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,-6,C,14,11,"(11:46) (Shotgun) T.Brady pass short left to D.Amendola to NE 25 for 8 yards (D.Ford). FUMBLES (D.Ford), recovered by NE-D.Andrews at NE 28.",2017090700,2613,NE,KC,NE,KC,-0.6947695351497196,0.5610589978126143,1.8683750679190325,0.06499232028650492,83,8,-6,14,00-0019596,T.Brady,00-0026035,D.Amendola,44,21.5,35.4,15,26.6,29.7,105,36.4,46.77,120
2017090700_2756,2017090700,2756,3,09:28:00,1,10,KC,KC,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",17,14,17,20,FALSE,FALSE,NA,NA,41,C,34,75,"(9:28) (Shotgun) A.Smith pass deep right to T.Hill for 75 yards, TOUCHDOWN.",2017090700,2756,KC,NE,NE,KC,0.9112025455646651,0.4162350467504287,6.088797454435335,0.20049559379336018,75,75,41,34,00-0023436,A.Smith,00-0033040,T.Hill,70,44.73,46.6,15,85,23.83,117,1.57,40.4,0
2017090700_2850,2017090700,2850,3,08:33:00,3,6,NE,NE,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB",17,21,17,21,FALSE,FALSE,NA,NA,15,C,2,17,(8:33) (Shotgun) T.Brady pass short left to R.Gronkowski to NE 46 for 17 yards (E.Berry).,2017090700,2850,NE,KC,NE,KC,-0.1367762192568276,0.3436900566269952,2.869692730884427,0.09779852147884832,71,17,15,2,00-0019596,T.Brady,00-0027656,R.Gronkowski,47,52.1,50.63,15,38.5,29.6,65,56.9,50.8,120
2017090700_3081,2017090700,3081,3,06:18:00,1,10,NE,KC,49,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"3 DL, 3 LB, 5 DB",17,21,17,21,FALSE,FALSE,NA,NA,15,C,7,22,(6:18) (Shotgun) T.Brady pass short left to D.Amendola to KC 27 for 22 yards (P.Gaines). NE-80 Amendola 8th career 100-yard game.,2017090700,3081,NE,KC,NE,KC,3.0943071965111177,0.45069594466990953,1.1115996584864702,0.03550117242017958,49,22,15,7,00-0019596,T.Brady,00-0026035,D.Amendola,60,75.43,38.7,15,58.97,29.73,91,85.8,51.37,120
2017090700_3222,2017090700,3222,3,04:56:00,1,10,KC,KC,13,PISTOL,"1 RB, 2 TE, 2 WR",7,0,"4 DL, 1 LB, 6 DB",24,21,24,21,TRUE,FALSE,NA,NA,2,C,6,-2,"(4:56) (Shotgun) A.Smith pass short middle to T.Kelce to KC 21 for 8 yards (L.Guy). Shovel pass. PENALTY on KC-T.Kelce, Unsportsmanlike Conduct, 10 yards, enforced at KC 21.",2017090700,3222,KC,NE,NE,KC,-0.18435143572727442,0.3699592577403782,-1.0255122138891644,-0.03812839583824901,87,8,2,6,00-0023436,A.Smith,00-0030506,T.Kelce,36,97.17,32.2,15,96.87,29.7,70,88.37,33.57,0
2017090700_3409,2017090700,3409,3,02:50:00,1,10,NE,NE,28,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 3 LB, 6 DB",24,21,24,21,TRUE,FALSE,NA,NA,52,C,2,54,"(2:50) (Shotgun) T.Brady pass deep left to B.Cooks to KC 18 for 54 yards (T.Mitchell). Penalty on KC-P.Gaines, Defensive Holding, declined.",2017090700,3409,NE,KC,NE,KC,1.287684149164611,0.6290442333033875,3.213501181362701,0.12052285327011913,72,54,52,2,00-0019596,T.Brady,00-0031236,B.Cooks,79,87.53,46.43,15,37.47,29.73,95,94.6,48.4,120
